bar_start_utc,open,high,low,close,tick_count
2018-07-09T13:15:00+00:00,1263.4085,1263.545,1263.1385,1263.455,550
2018-07-09T13:20:00+00:00,1263.4595,1263.5205,1263.1435,1263.495,558
2018-07-09T13:25:00+00:00,1263.44,1263.625,1263.1935,1263.379,478
2018-07-09T13:30:00+00:00,1263.364,1263.595,1263.0085,1263.575,489
2018-07-09T13:35:00+00:00,1263.5705,1264.201,1263.55,1263.8685,753
2018-07-09T13:40:00+00:00,1263.8455,1264.0685,1263.1905,1263.395,854
2018-07-09T13:45:00+00:00,1263.4045,1263.405,1262.6485,1263.014,765
2018-07-09T13:50:00+00:00,1263.0085,1263.0505,1262.525,1263.045,806
2018-07-09T13:55:00+00:00,1263.03,1263.1805,1262.1545,1262.2965,544
2018-07-09T14:00:00+00:00,1262.2905,1263.0315,1261.9005,1262.8565,1010
2018-07-09T14:05:00+00:00,1262.837,1263.105,1262.4285,1262.7755,974
2018-07-09T14:10:00+00:00,1262.7815,1263.1135,1262.46,1262.544,824
2018-07-09T14:15:00+00:00,1262.52,1262.52,1261.569,1261.5905,867
2018-07-09T14:20:00+00:00,1261.585,1262.269,1261.4935,1262.1895,714
2018-07-09T14:25:00+00:00,1262.1555,1262.1555,1261.6295,1261.718,690
2018-07-09T14:30:00+00:00,1261.7235,1262.615,1261.698,1262.605,577
2018-07-09T14:35:00+00:00,1262.5995,1262.76,1262.27,1262.585,707
2018-07-09T14:40:00+00:00,1262.582,1262.6855,1262.3085,1262.3985,565
2018-07-09T14:45:00+00:00,1262.399,1262.404,1261.8145,1262.085,561
2018-07-09T14:50:00+00:00,1262.0635,1262.214,1261.6675,1261.7895,652
2018-07-09T14:55:00+00:00,1261.795,1262.21,1261.6835,1261.994,722
2018-07-09T15:00:00+00:00,1261.988,1262.32,1261.9795,1262.3,714
2018-07-09T15:05:00+00:00,1262.2905,1262.39,1261.685,1261.795,447
2018-07-09T15:10:00+00:00,1261.805,1261.825,1261.368,1261.6085,732
2018-07-09T15:15:00+00:00,1261.6035,1261.7255,1260.51,1260.8035,701
2018-07-09T15:20:00+00:00,1260.803,1261.3945,1260.789,1261.295,542
2018-07-09T15:25:00+00:00,1261.3,1261.67,1261.2955,1261.4595,595
2018-07-09T15:30:00+00:00,1261.465,1261.592,1261.18,1261.26,508
2018-07-09T15:35:00+00:00,1261.2545,1261.3005,1260.8855,1261.08,441
2018-07-09T15:40:00+00:00,1261.075,1261.275,1260.6645,1261.2555,468
2018-07-09T15:45:00+00:00,1261.255,1261.275,1260.943,1261.16,428
2018-07-09T15:50:00+00:00,1261.16,1261.607,1260.975,1261.1095,514
2018-07-09T15:55:00+00:00,1261.115,1261.205,1260.0545,1260.205,648
2018-07-09T16:00:00+00:00,1260.2105,1260.88,1260.1085,1260.52,626
2018-07-09T16:05:00+00:00,1260.525,1260.8855,1260.4995,1260.795,508
2018-07-09T16:10:00+00:00,1260.725,1260.737,1260.4255,1260.726,376
2018-07-09T16:15:00+00:00,1260.7265,1260.815,1260.2995,1260.315,384
2018-07-09T16:20:00+00:00,1260.3145,1260.6655,1260.29,1260.3645,403
